order_number,created_at,created_day,weekday,hour_of_day,month,user_id,user_segment,user_orders_90d,user_spent_90d,user_avg_order_value_90d,user_days_since_last_order,item_count,total_quantity,subtotal,tax,shipping_fee,discount_amount,total_amount,avg_item_price,payment_method,payment_status,has_voucher,voucher_code,qty_low_cal,qty_balanced,qty_high_protein,qty_vegetarian,current_status,age_hours,label_cancelled,label_delay_risk,label_payment_unpaid
SYN-20251222-001871,2025-12-22T14:28:55.000Z,2025-12-22,1,21,12,69b2b28f2030f4fa2d6fe85a,regular,13,7012856,539450,-85,1,2,399800,31984,30000,0,461784,399800,momo,unpaid,0,,0,2,0,0,pending,2035.49,0,1,1
SYN-20250710-001872,2025-07-10T07:57:46.000Z,2025-07-10,4,14,7,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-251,1,1,239900,19192,30000,0,289092,239900,momo,paid,0,,0,0,1,0,completed,6002.01,0,0,0
SYN-20250508-001873,2025-05-08T10:19:28.000Z,2025-05-08,4,17,5,69b2b29a2030f4fa2d6fe97f,new,7,3544240,506320,-302,2,3,529700,42376,0,50000,522076,264850,momo,paid,1,WELCOME10,1,2,0,0,delivering,7511.65,0,1,0
SYN-20250928-001874,2025-09-28T03:31:58.000Z,2025-09-28,0,10,9,69b2b28f2030f4fa2d6fe85d,new,3,1869828,623276,-167,1,2,379800,30384,30000,0,440184,379800,bank_transfer,unpaid,0,,0,2,0,0,confirmed,4086.44,0,1,1
SYN-20260119-001875,2026-01-19T05:03:36.000Z,2026-01-19,1,12,1,69b266062929890d1d18ecb4,vip,85,49600176,583531,-67,2,3,619700,49576,0,0,669276,309850,bank_transfer,paid,0,,0,3,0,0,completed,1372.92,0,0,0
SYN-20260208-001876,2026-02-08T09:20:02.000Z,2026-02-08,0,16,2,69b266062929890d1d18ecbd,regular,19,9436076,496636,-37,2,3,559700,44776,0,100000,504476,279850,bank_transfer,paid,1,HEALTHY20,0,2,0,1,completed,888.64,0,0,0
SYN-20260305-001877,2026-03-05T08:40:36.000Z,2026-03-05,4,15,3,69b266062929890d1d18ecb4,vip,85,49600176,583531,-21,1,1,169900,13592,30000,0,213492,169900,momo,paid,0,,1,0,0,0,completed,289.3,0,0,0
SYN-20251025-001878,2025-10-25T02:36:36.000Z,2025-10-25,6,9,10,69b266062929890d1d18ecb7,vip,106,64059766,604337,-144,3,6,1379400,110352,0,75000,1414752,459800,bank_transfer,paid,1,VEGGIE25,2,0,4,0,completed,3439.37,0,0,0
SYN-20260314-001879,2026-03-14T14:47:27.000Z,2026-03-14,6,21,3,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-3,1,1,219900,17592,30000,0,267492,219900,bank_transfer,paid,0,,0,0,1,0,completed,67.19,0,0,0
SYN-20251018-001880,2025-10-18T10:06:10.000Z,2025-10-18,6,17,10,69b2b29a2030f4fa2d6fe98e,new,3,1330362,443454,-150,2,4,719600,57568,0,0,777168,359800,momo,paid,0,,2,2,0,0,completed,3599.87,0,0,0
SYN-20251211-001881,2025-12-11T08:21:00.000Z,2025-12-11,4,15,12,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-97,2,2,419800,33584,30000,0,483384,209900,card,paid,0,,0,2,0,0,completed,2305.63,0,0,0
SYN-20260104-001882,2026-01-04T08:44:54.000Z,2026-01-04,0,15,1,69b2b2992030f4fa2d6fe964,new,5,1959828,391966,-72,1,1,179900,14392,30000,0,224292,179900,cash,paid,0,,0,1,0,0,completed,1729.23,0,0,0
SYN-20260112-001883,2026-01-12T01:11:05.000Z,2026-01-12,1,8,1,69b25ea58b3f1480a739247f,vip,117,66314623,566792,-65,3,5,919500,73560,0,0,993060,306500,momo,paid,0,,0,4,0,1,completed,1544.79,0,0,0
SYN-20260218-001884,2026-02-18T10:41:30.000Z,2026-02-18,3,17,2,69b25ea58b3f1480a7392482,vip,89,51282842,576212,-28,2,3,449700,35976,30000,0,515676,224850,momo,paid,0,,3,0,0,0,completed,647.28,0,0,0
SYN-20250406-001885,2025-04-06T10:29:22.000Z,2025-04-06,0,17,4,69b266062929890d1d18ecb7,vip,106,64059766,604337,-345,1,1,199900,15992,30000,0,245892,199900,card,paid,0,,0,1,0,0,completed,8279.49,0,0,0
SYN-20250706-001886,2025-07-06T14:10:50.000Z,2025-07-06,0,21,7,69b2b29f2030f4fa2d6fea17,new,6,2187052,364509,-254,1,2,499800,39984,30000,0,569784,499800,momo,unpaid,0,,0,0,2,0,cancelled,6091.8,1,0,1
SYN-20251010-001887,2025-10-10T08:04:58.000Z,2025-10-10,5,15,10,69b266062929890d1d18ecbd,regular,19,9436076,496636,-159,1,1,179900,14392,30000,0,224292,179900,card,paid,0,,0,1,0,0,completed,3793.89,0,0,0
SYN-20250602-001888,2025-06-02T12:42:52.000Z,2025-06-02,1,19,6,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-289,1,2,299800,23984,30000,0,353784,299800,momo,paid,0,,0,0,0,2,completed,6909.26,0,0,0
SYN-20250411-001889,2025-04-11T08:19:14.000Z,2025-04-11,5,15,4,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-341,3,6,879400,70352,0,0,949752,293133,bank_transfer,paid,0,,2,2,0,2,completed,8161.66,0,0,0
SYN-20250908-001890,2025-09-08T02:11:04.000Z,2025-09-08,1,9,9,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-191,2,2,469800,37584,30000,0,537384,234900,momo,paid,0,,0,1,1,0,completed,4567.79,0,0,0
SYN-20260224-001891,2026-02-24T01:06:37.000Z,2026-02-24,2,8,2,69b2b29e2030f4fa2d6fe9e7,regular,14,7386912,527637,-22,3,4,879600,70368,0,100000,849968,293200,card,unpaid,1,HEALTHY20,0,0,3,1,confirmed,512.87,0,1,1
SYN-20260313-001892,2026-03-13T03:32:36.000Z,2026-03-13,5,10,3,69b2b2912030f4fa2d6fe890,new,6,3069220,511537,-2,2,3,629700,50376,0,25000,655076,314850,cash,paid,1,FREESHIP,0,2,1,0,delivering,102.43,0,1,0
SYN-20250820-001893,2025-08-20T07:36:08.000Z,2025-08-20,3,14,8,69b2b2972030f4fa2d6fe937,new,3,1710644,570215,-206,1,1,249900,19992,30000,0,299892,249900,cash,paid,0,,0,0,1,0,delivering,5018.37,0,1,0
SYN-20260305-001894,2026-03-05T06:15:42.000Z,2026-03-05,4,13,3,69b2b2902030f4fa2d6fe878,new,6,3069780,511630,0,2,2,394800,31584,30000,0,456384,197400,cash,unpaid,0,,1,0,1,0,pending,291.71,0,1,1
SYN-20250822-001895,2025-08-22T04:17:12.000Z,2025-08-22,5,11,8,69b2b29c2030f4fa2d6fe9bd,new,4,2139258,534815,-199,2,3,629700,50376,0,0,680076,314850,bank_transfer,paid,0,,0,3,0,0,completed,4973.69,0,0,0
SYN-20250605-001896,2025-06-05T05:48:29.000Z,2025-06-05,4,12,6,69b25ea58b3f1480a739247f,vip,117,66314623,566792,-286,1,1,249900,19992,30000,62475,237417,249900,momo,paid,1,VEGGIE25,0,0,1,0,completed,6844.17,0,0,0
SYN-20250529-001897,2025-05-29T14:01:12.000Z,2025-05-29,4,21,5,69b266052929890d1d18ecb1,vip,89,58530787,657649,-293,3,5,894500,71560,0,0,966060,298167,bank_transfer,paid,0,,1,4,0,0,completed,7003.96,0,0,0
SYN-20251118-001898,2025-11-18T03:34:28.000Z,2025-11-18,2,10,11,69aa99b0473b0839af00a703,vip,191,113735525,595474,-120,2,3,474700,37976,30000,0,542676,237350,bank_transfer,paid,0,,0,1,0,2,completed,2862.4,0,0,0
SYN-20260105-001899,2026-01-05T13:27:53.000Z,2026-01-05,1,20,1,69aa99b0473b0839af00a703,vip,191,113735525,595474,-71,1,2,319800,25584,30000,31980,343404,319800,cash,paid,1,PROTEIN10,2,0,0,0,completed,1700.51,0,0,0
SYN-20251007-001900,2025-10-07T14:01:08.000Z,2025-10-07,2,21,10,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-162,3,4,689600,55168,0,0,744768,229867,momo,paid,0,,3,1,0,0,completed,3859.96,0,0,0
SYN-20260127-001901,2026-01-27T11:01:51.000Z,2026-01-27,2,18,1,69b2b29a2030f4fa2d6fe97f,new,7,3544240,506320,-38,2,4,539600,43168,0,0,582768,269800,card,unpaid,0,,2,0,0,2,completed,1174.95,0,0,1
SYN-20260129-001902,2026-01-29T05:39:36.000Z,2026-01-29,4,12,1,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-48,3,5,1069500,85560,0,0,1155060,356500,momo,paid,0,,2,0,3,0,completed,1132.32,0,0,0
SYN-20251114-001903,2025-11-14T11:22:52.000Z,2025-11-14,5,18,11,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-124,1,1,199900,15992,30000,19990,225902,199900,momo,paid,1,WELCOME10,0,1,0,0,completed,2950.59,0,0,0
SYN-20250325-001904,2025-03-25T02:44:49.000Z,2025-03-25,2,9,3,69b2b2912030f4fa2d6fe881,new,4,1541844,385461,-351,3,5,1164500,93160,0,0,1257660,388167,cash,unpaid,0,,1,0,4,0,cancelled,8575.23,1,0,1
SYN-20260313-001905,2026-03-13T07:18:01.000Z,2026-03-13,5,14,3,69b2b2922030f4fa2d6fe89c,new,3,1854120,618040,-4,2,3,509700,40776,0,0,550476,254850,momo,unpaid,0,,2,1,0,0,preparing,98.68,0,1,1
SYN-20251113-001906,2025-11-13T14:11:36.000Z,2025-11-13,4,21,11,69b2b29e2030f4fa2d6fe9f0,new,4,2405304,601326,-112,1,1,159900,12792,30000,0,202692,159900,cash,paid,0,,1,0,0,0,completed,2971.78,0,0,0
SYN-20250820-001907,2025-08-20T11:35:14.000Z,2025-08-20,3,18,8,69aa99b0473b0839af00a703,vip,191,113735525,595474,-210,2,4,799600,63968,0,25000,838568,399800,momo,paid,1,FREESHIP,2,0,2,0,completed,5014.39,0,0,0
SYN-20251105-001908,2025-11-05T09:53:52.000Z,2025-11-05,3,16,11,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-133,2,3,489700,39176,30000,48970,509906,244850,momo,paid,1,WELCOME10,2,1,0,0,completed,3168.08,0,0,0
SYN-20260228-001909,2026-02-28T10:29:20.000Z,2026-02-28,6,17,2,69b2b2972030f4fa2d6fe93a,new,6,3623056,603843,-4,3,3,719700,57576,0,50000,727276,239900,cash,paid,1,EATOMO50K,0,1,2,0,completed,407.49,0,0,0
SYN-20250415-001910,2025-04-15T03:08:14.000Z,2025-04-15,2,10,4,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-337,1,2,329800,26384,30000,0,386184,329800,cash,paid,0,,0,2,0,0,completed,8070.84,0,0,0
SYN-20250321-001911,2025-03-21T06:51:20.000Z,2025-03-21,5,13,3,69b2b2972030f4fa2d6fe925,new,9,4631942,514660,-362,2,4,999600,79968,0,0,1079568,499800,card,paid,0,,0,0,4,0,completed,8667.12,0,0,0
SYN-20251030-001912,2025-10-30T05:58:17.000Z,2025-10-30,4,12,10,69b2b2952030f4fa2d6fe8ef,new,2,1303644,651822,-111,2,4,739600,59168,0,80000,718768,369800,cash,unpaid,1,FLASH25,2,2,0,0,confirmed,3316,0,1,1
SYN-20260130-001913,2026-01-30T13:14:47.000Z,2026-01-30,5,20,1,69b2b28e2030f4fa2d6fe83c,new,3,1439952,479984,-24,1,2,379800,30384,30000,0,440184,379800,cash,paid,0,,0,2,0,0,completed,1100.73,0,0,0
SYN-20260110-001914,2026-01-10T06:40:08.000Z,2026-01-10,6,13,1,69b2b29a2030f4fa2d6fe985,new,5,2079730,415946,-63,1,1,199900,15992,30000,19990,225902,199900,card,unpaid,1,WELCOME10,0,1,0,0,confirmed,1587.31,0,1,1
SYN-20250621-001915,2025-06-21T10:32:07.000Z,2025-06-21,6,17,6,69b2b2942030f4fa2d6fe8d7,new,8,4079624,509953,-269,1,1,159900,12792,30000,0,202692,159900,card,paid,0,,1,0,0,0,completed,6455.44,0,0,0
SYN-20260220-001916,2026-02-20T11:01:05.000Z,2026-02-20,5,18,2,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-26,1,1,139900,11192,30000,0,181092,139900,momo,paid,0,,0,0,0,1,completed,598.96,0,0,0
SYN-20250913-001917,2025-09-13T12:05:30.000Z,2025-09-13,6,19,9,69b266052929890d1d18ecb1,vip,89,58530787,657649,-186,3,4,774600,61968,0,50000,786568,258200,momo,paid,1,WELCOME10,1,1,2,0,completed,4437.88,0,0,0
SYN-20260305-001918,2026-03-05T04:38:22.000Z,2026-03-05,4,11,3,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-13,1,1,199900,15992,30000,19990,225902,199900,momo,paid,1,WELCOME10,0,1,0,0,completed,293.34,0,0,0
SYN-20251108-001919,2025-11-08T13:46:00.000Z,2025-11-08,6,20,11,69b266062929890d1d18ecbd,regular,19,9436076,496636,-129,1,1,189900,15192,30000,25000,210092,189900,cash,unpaid,1,FREESHIP,0,1,0,0,cancelled,3092.21,1,0,1
SYN-20251211-001920,2025-12-11T11:09:53.000Z,2025-12-11,4,18,12,69b25ea58b3f1480a7392482,vip,89,51282842,576212,-97,1,1,189900,15192,30000,0,235092,189900,cash,paid,0,,0,1,0,0,completed,2302.81,0,0,0
SYN-20260202-001921,2026-02-02T02:59:56.000Z,2026-02-02,1,9,2,69b266052929890d1d18ecb1,vip,89,58530787,657649,-44,3,3,539700,43176,0,0,582876,179900,card,paid,0,,1,2,0,0,completed,1038.98,0,0,0
SYN-20251110-001922,2025-11-10T11:56:39.000Z,2025-11-10,1,18,11,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-128,1,2,439800,35184,30000,0,504984,439800,cash,paid,0,,0,2,0,0,completed,3046.03,0,0,0
SYN-20260220-001923,2026-02-20T11:23:15.000Z,2026-02-20,5,18,2,69aa99b0473b0839af00a703,vip,191,113735525,595474,-26,2,3,469700,37576,30000,25000,512276,234850,cash,paid,1,FREESHIP,2,1,0,0,completed,598.59,0,0,0
SYN-20250405-001924,2025-04-05T13:10:30.000Z,2025-04-05,6,20,4,69b2b2902030f4fa2d6fe860,at_risk,9,4297592,477510,-343,1,2,379800,30384,30000,0,440184,379800,bank_transfer,paid,0,,0,2,0,0,completed,8300.8,0,0,0
SYN-20250827-001925,2025-08-27T05:16:29.000Z,2025-08-27,3,12,8,69b2b2932030f4fa2d6fe8c3,new,6,3070918,511820,-193,1,1,189900,15192,30000,0,235092,189900,momo,paid,0,,0,1,0,0,completed,4852.7,0,0,0
SYN-20250419-001926,2025-04-19T12:39:41.000Z,2025-04-19,6,19,4,69aa99b0473b0839af00a703,vip,191,113735525,595474,-333,3,6,1259400,100752,0,0,1360152,419800,momo,paid,0,,2,2,2,0,completed,7965.31,0,0,0
SYN-20250630-001927,2025-06-30T10:24:11.000Z,2025-06-30,1,17,6,69b2b2922030f4fa2d6fe8ae,at_risk,5,2456904,491381,-259,1,1,249900,19992,30000,24990,274902,249900,card,paid,1,WELCOME10,0,0,1,0,completed,6239.57,0,0,0
SYN-20260313-001928,2026-03-13T13:08:30.000Z,2026-03-13,5,20,3,69b25ea58b3f1480a7392482,vip,89,51282842,576212,-5,3,4,749600,59968,0,0,809568,249867,cash,unpaid,0,,2,1,1,0,preparing,92.83,0,1,1
SYN-20260311-001929,2026-03-11T07:03:42.000Z,2026-03-11,3,14,3,69b2b2962030f4fa2d6fe90a,regular,14,7803172,557369,-6,3,3,534700,42776,0,100000,477476,178233,card,unpaid,1,HEALTHY20,1,2,0,0,preparing,146.91,0,1,1
SYN-20251021-001930,2025-10-21T02:15:07.000Z,2025-10-21,2,9,10,69b2b2992030f4fa2d6fe95b,new,7,3318489,474070,-145,1,1,249900,19992,30000,0,299892,249900,cash,paid,0,,0,0,1,0,delivering,3535.72,0,1,0
SYN-20260306-001931,2026-03-06T02:33:09.000Z,2026-03-06,5,9,3,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-12,3,3,499700,39976,30000,0,569676,166567,card,paid,0,,0,0,1,2,completed,271.42,0,0,0
SYN-20260221-001932,2026-02-21T02:50:20.000Z,2026-02-21,6,9,2,69b2b2992030f4fa2d6fe958,new,7,3715358,530765,-20,2,3,504700,40376,0,0,545076,252350,cash,unpaid,0,,3,0,0,0,pending,583.14,0,1,1
SYN-20260227-001933,2026-02-27T07:59:26.000Z,2026-02-27,5,14,2,69b2b2902030f4fa2d6fe872,new,8,4578172,572272,-18,1,1,199900,15992,30000,0,245892,199900,cash,paid,0,,0,1,0,0,completed,433.99,0,0,0
SYN-20260121-001934,2026-01-21T10:56:39.000Z,2026-01-21,3,17,1,69b2b28f2030f4fa2d6fe854,new,9,5375304,597256,-55,1,2,419800,33584,30000,0,483384,419800,cash,paid,0,,0,2,0,0,completed,1319.03,0,0,0
SYN-20251123-001935,2025-11-23T03:23:31.000Z,2025-11-23,0,10,11,69b2b2942030f4fa2d6fe8e9,new,6,3258688,543115,-87,2,4,729600,58368,0,60000,727968,364800,cash,paid,1,PROTEIN10,0,4,0,0,completed,2742.58,0,0,0
SYN-20260108-001936,2026-01-08T07:27:10.000Z,2026-01-08,4,14,1,69b266062929890d1d18ecb7,vip,106,64059766,604337,-69,3,3,589700,47176,0,0,636876,196567,card,paid,0,,0,1,1,1,completed,1634.52,0,0,0
SYN-20250516-001937,2025-05-16T05:42:27.000Z,2025-05-16,5,12,5,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-306,3,4,709600,56768,0,50000,716368,236533,card,paid,1,WELCOME10,1,2,1,0,completed,7324.27,0,0,0
SYN-20250903-001938,2025-09-03T02:10:29.000Z,2025-09-03,3,9,9,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-196,3,4,719600,57568,0,100000,677168,239867,card,paid,1,HEALTHY20,0,4,0,0,completed,4687.8,0,0,0
SYN-20260225-001939,2026-02-25T09:16:50.000Z,2026-02-25,3,16,2,69b2b2912030f4fa2d6fe87b,new,6,2688144,448024,-22,1,2,499800,39984,30000,0,569784,499800,cash,unpaid,0,,0,0,2,0,cancelled,480.7,1,0,1
SYN-20260317-001940,2026-03-17T01:33:16.000Z,2026-03-17,2,8,3,69b2b29d2030f4fa2d6fe9c9,new,2,947460,473730,0,1,2,339800,27184,30000,0,396984,339800,momo,unpaid,0,,2,0,0,0,pending,8.42,0,1,1
SYN-20251214-001941,2025-12-14T02:55:14.000Z,2025-12-14,0,9,12,69b266062929890d1d18ecb7,vip,106,64059766,604337,-94,2,2,449800,35984,30000,0,515784,224900,momo,unpaid,0,,0,0,2,0,completed,2239.06,0,0,1
SYN-20251031-001942,2025-10-31T06:02:33.000Z,2025-10-31,5,13,10,69b25ea58b3f1480a739247f,vip,117,66314623,566792,-138,2,3,739700,59176,0,0,798876,369850,card,paid,0,,0,1,2,0,delivering,3291.93,0,1,0
SYN-20250417-001943,2025-04-17T05:53:44.000Z,2025-04-17,4,12,4,69b2b2a02030f4fa2d6fea32,regular,5,2687313,537463,-333,3,5,919500,73560,0,0,993060,306500,cash,paid,0,,2,3,0,0,completed,8020.08,0,0,0
SYN-20260128-001944,2026-01-28T10:52:24.000Z,2026-01-28,3,17,1,69b25ea58b3f1480a7392482,vip,89,51282842,576212,-49,2,2,369800,29584,30000,0,429384,184900,momo,paid,0,,0,2,0,0,completed,1151.1,0,0,0
SYN-20250525-001945,2025-05-25T09:12:48.000Z,2025-05-25,0,16,5,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-297,2,3,559700,44776,0,50000,554476,279850,momo,paid,1,WELCOME10,2,1,0,0,completed,7104.76,0,0,0
SYN-20251223-001946,2025-12-23T10:49:40.000Z,2025-12-23,2,17,12,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-85,2,2,529800,42384,0,0,572184,264900,card,paid,0,,0,0,2,0,completed,2015.15,0,0,0
SYN-20250713-001947,2025-07-13T05:47:48.000Z,2025-07-13,0,12,7,69b2b29c2030f4fa2d6fe9c3,new,7,2357120,336731,-240,3,4,779600,62368,0,50000,791968,259867,cash,unpaid,1,WELCOME10,0,4,0,0,cancelled,5932.18,1,0,1
SYN-20251229-001948,2025-12-29T10:16:27.000Z,2025-12-29,1,17,12,69b266052929890d1d18ecb1,vip,89,58530787,657649,-79,2,3,689700,55176,0,50000,694876,344850,card,unpaid,1,WELCOME10,0,0,3,0,completed,1871.7,0,0,1
SYN-20251024-001949,2025-10-24T11:40:39.000Z,2025-10-24,5,18,10,69b25ea58b3f1480a739247f,vip,117,66314623,566792,-145,3,3,599700,47976,0,75000,572676,199900,cash,paid,1,VEGGIE25,0,3,0,0,completed,3454.3,0,0,0
SYN-20251103-001950,2025-11-03T03:10:36.000Z,2025-11-03,1,10,11,69b2b2902030f4fa2d6fe860,at_risk,9,4297592,477510,-132,3,3,599700,47976,0,0,647676,199900,card,paid,0,,0,1,1,1,completed,3222.8,0,0,0
SYN-20251221-001951,2025-12-21T12:52:03.000Z,2025-12-21,0,19,12,69b2b28f2030f4fa2d6fe845,new,3,1649548,549849,-52,2,2,314800,25184,30000,31480,338504,157400,cash,unpaid,1,WELCOME10,2,0,0,0,completed,2061.11,0,0,1
SYN-20260219-001952,2026-02-19T05:06:57.000Z,2026-02-19,4,12,2,69b2b2972030f4fa2d6fe931,new,8,4410824,551353,-4,3,5,779500,62360,0,75000,766860,259833,cash,unpaid,1,VEGGIE25,2,1,0,2,confirmed,628.86,0,1,1
SYN-20250629-001953,2025-06-29T11:33:49.000Z,2025-06-29,0,18,6,69b2b2962030f4fa2d6fe916,new,2,1031700,515850,-243,2,3,644700,51576,0,100000,596276,322350,cash,paid,1,HEALTHY20,1,0,2,0,completed,6262.41,0,0,0
SYN-20250509-001954,2025-05-09T08:45:45.000Z,2025-05-09,5,15,5,69b2b2932030f4fa2d6fe8ba,new,6,2056340,342723,-310,2,2,449800,35984,30000,0,515784,224900,bank_transfer,paid,0,,0,1,1,0,completed,7489.21,0,0,0
SYN-20251125-001955,2025-11-25T11:07:45.000Z,2025-11-25,2,18,11,69b2b29c2030f4fa2d6fe9c6,new,5,2863088,572618,-69,2,3,569700,45576,0,0,615276,284850,cash,unpaid,0,,1,2,0,0,pending,2686.85,0,1,1
SYN-20250807-001956,2025-08-07T06:21:49.000Z,2025-08-07,4,13,8,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-223,1,1,209900,16792,30000,0,256692,209900,card,unpaid,0,,0,1,0,0,cancelled,5331.61,1,0,1
SYN-20251212-001957,2025-12-12T03:29:24.000Z,2025-12-12,5,10,12,69b2b29f2030f4fa2d6fea0e,new,3,1436258,478753,-69,1,1,179900,14392,30000,0,224292,179900,cash,paid,0,,0,1,0,0,completed,2286.49,0,0,0
SYN-20250615-001958,2025-06-15T13:36:03.000Z,2025-06-15,0,20,6,69b2b2942030f4fa2d6fe8d7,new,8,4079624,509953,-275,2,2,389800,31184,30000,0,450984,194900,cash,paid,0,,0,0,1,1,completed,6596.38,0,0,0
SYN-20250716-001959,2025-07-16T07:43:46.000Z,2025-07-16,3,14,7,69b2b2902030f4fa2d6fe86f,new,5,3106200,621240,-244,1,1,189900,15192,30000,0,235092,189900,card,paid,0,,0,1,0,0,completed,5858.25,0,0,0
SYN-20250805-001960,2025-08-05T11:18:03.000Z,2025-08-05,2,18,8,69b2b29b2030f4fa2d6fe996,new,7,3669866,524267,-222,1,2,299800,23984,30000,0,353784,299800,card,unpaid,0,,2,0,0,0,completed,5374.68,0,0,1
SYN-20250727-001961,2025-07-27T01:30:27.000Z,2025-07-27,0,8,7,69b2b29e2030f4fa2d6fe9f3,new,3,1827336,609112,-228,1,1,179900,14392,30000,0,224292,179900,momo,paid,0,,1,0,0,0,completed,5600.47,0,0,0
SYN-20251226-001962,2025-12-26T09:45:23.000Z,2025-12-26,5,16,12,69b2b29c2030f4fa2d6fe9c0,new,7,4392532,627505,-81,1,1,129900,10392,30000,0,170292,129900,momo,paid,0,,0,0,0,1,completed,1944.22,0,0,0
SYN-20250803-001963,2025-08-03T07:13:25.000Z,2025-08-03,0,14,8,69b2b2952030f4fa2d6fe904,new,6,2717025,452838,-227,1,2,309800,24784,30000,0,364584,309800,cash,paid,0,,2,0,0,0,completed,5426.75,0,0,0
SYN-20251117-001964,2025-11-17T12:27:10.000Z,2025-11-17,1,19,11,69aa99b0473b0839af00a703,vip,191,113735525,595474,-121,1,2,439800,35184,30000,50000,454984,439800,momo,unpaid,1,EATOMO50K,0,2,0,0,completed,2877.52,0,0,1
SYN-20250618-001965,2025-06-18T04:04:36.000Z,2025-06-18,3,11,6,69b2b29f2030f4fa2d6fea02,new,7,4392024,627432,-263,2,4,659600,52768,0,50000,662368,329800,momo,paid,1,WELCOME10,0,2,0,2,completed,6533.9,0,0,0
SYN-20251205-001966,2025-12-05T02:23:35.000Z,2025-12-05,5,9,12,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-103,3,4,664600,53168,0,0,717768,221533,bank_transfer,paid,0,,1,2,0,1,delivering,2455.58,0,1,0
SYN-20250703-001967,2025-07-03T04:34:03.000Z,2025-07-03,4,11,7,69b2b29a2030f4fa2d6fe97f,new,7,3544240,506320,-246,2,3,529700,42376,0,0,572076,264850,cash,unpaid,0,,1,2,0,0,cancelled,6173.41,1,0,1
SYN-20260128-001968,2026-01-28T03:32:01.000Z,2026-01-28,3,10,1,69b2b29b2030f4fa2d6fe99f,new,8,4301978,537747,-62,1,1,219900,17592,30000,21990,245502,219900,cash,paid,1,WELCOME10,0,0,1,0,completed,1158.44,0,0,0
SYN-20260310-001969,2026-03-10T06:26:43.000Z,2026-03-10,2,13,3,69b25ea58b3f1480a7392482,vip,89,51282842,576212,-8,2,3,429700,34376,30000,0,494076,214850,card,unpaid,0,,1,0,0,2,confirmed,171.53,0,1,1
SYN-20260226-001970,2026-02-26T05:17:02.000Z,2026-02-26,4,12,2,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-20,3,4,679600,54368,0,25000,708968,226533,bank_transfer,paid,1,FREESHIP,1,3,0,0,completed,460.69,0,0,0
SYN-20260222-001971,2026-02-22T07:10:29.000Z,2026-02-22,0,14,2,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-24,3,5,899500,71960,0,0,971460,299833,card,paid,0,,2,3,0,0,completed,554.8,0,0,0
SYN-20251230-001972,2025-12-30T06:35:44.000Z,2025-12-30,2,13,12,69b25ea58b3f1480a739247f,vip,117,66314623,566792,-78,1,2,279800,22384,30000,0,332184,279800,momo,paid,0,,2,0,0,0,completed,1851.38,0,0,0
SYN-20251118-001973,2025-11-18T12:00:21.000Z,2025-11-18,2,19,11,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-120,2,5,999500,79960,0,0,1079460,499750,momo,paid,0,,2,3,0,0,completed,2853.97,0,0,0
SYN-20251106-001974,2025-11-06T12:30:46.000Z,2025-11-06,4,19,11,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-132,1,1,169900,13592,30000,42475,171017,169900,cash,paid,1,VEGGIE25,1,0,0,0,completed,3141.46,0,0,0
SYN-20260120-001975,2026-01-20T09:18:32.000Z,2026-01-20,2,16,1,69b2b28f2030f4fa2d6fe85a,regular,13,7012856,539450,-57,2,3,489700,39176,30000,50000,508876,244850,momo,paid,1,EATOMO50K,3,0,0,0,completed,1344.67,0,0,0
SYN-20260130-001976,2026-01-30T14:39:03.000Z,2026-01-30,5,21,1,69b2b2a02030f4fa2d6fea1d,new,4,1825250,456313,-47,2,2,299800,23984,30000,0,353784,149900,cash,paid,0,,2,0,0,0,completed,1099.33,0,0,0
SYN-20250417-001977,2025-04-17T01:20:21.000Z,2025-04-17,4,8,4,69b25ea58b3f1480a739247f,vip,117,66314623,566792,-335,3,5,929500,74360,0,0,1003860,309833,bank_transfer,paid,0,,2,0,2,1,completed,8024.64,0,0,0
